user,pid,status,timestamp
2,3776,1,114767
4,1401,1,108346
5,11392,0,114521
2,3963,0,100655
4,11803,1,117219
2,2281,0,116358
5,5083,1,101903
1,6919,0,119062
3,11053,0,114908
4,10868,1,111473
5,9236,0,116157
1,1662,1,114117
1,9503,0,109241
3,3906,1,103169
4,3982,1,103467
2,7109,1,104071
1,5544,1,101026
5,6368,0,107554
3,9352,1,118298
4,1285,1,117809
5,1325,0,103908
2,505,1,100537
4,6183,0,116107
1,9024,1,105740
5,6295,1,108484
2,7261,1,108084
2,10570,1,116654
4,9184,1,108827
3,3925,0,106922
2,1096,1,109968
5,8579,0,103460
1,375,0,105231
2,3715,0,108403
3,995,1,118766
3,3683,0,105451
1,888,1,118331
1,1642,0,115715
3,6124,0,100280
2,11155,1,108431
3,7387,0,104929
2,426,1,102841
5,10742,0,101622
1,1335,0,101751
1,2065,0,113075
3,11691,0,117609
2,10246,1,103755
5,4880,1,115012
2,10800,1,118473
1,348,1,102758
2,9343,1,110608
4,8541,0,106286
4,5544,0,117344
3,8096,1,113138
5,1074,1,102534
2,4576,0,100340
4,7912,1,111058
1,4959,0,110036
2,2315,1,107315
4,27,1,108107
1,11482,1,111378
2,11370,0,116079
4,7119,1,103298
4,11348,1,103970
3,10728,1,116126
3,1437,0,111689
3,4692,0,114313
2,2905,0,103666
5,4541,1,108752
3,11463,0,114666
2,696,1,108171
2,3324,0,101593
2,10088,1,100816
2,10198,0,100106
1,4550,1,113687
3,10193,1,106540
5,7242,0,108251
1,4512,1,107933
3,9413,0,119714
2,11690,1,101370
3,6310,0,101371
5,2683,1,110944
3,10155,1,105746
2,1155,0,112413
5,3080,1,100770
1,10298,1,111758
1,4827,1,100103
3,6922,1,109311
3,1684,1,103742
4,11247,0,111499
1,990,1,117552
4,8955,1,104832
3,9106,0,100790
2,8504,1,103809
1,10330,0,112950
5,2017,1,119735
3,9900,1,101764
3,7116,0,109929
1,1163,0,110960
2,9724,0,100590
1,1065,0,119436
4,4449,1,110470
4,8293,1,116950
3,5675,0,116401
5,9259,0,100309
5,11521,1,115132
4,11439,0,118741
3,8028,1,100199
1,11948,0,111347
3,3799,0,112143
2,7582,0,113390
1,5544,1,100296
2,8015,0,116777
5,7745,1,114852
5,10365,0,108597
2,11172,0,105446
1,2130,0,113792
2,11672,0,103177
5,2698,1,105711
3,10114,1,110992
1,7902,0,104345
2,11348,1,101251
4,3098,0,107028
5,1647,1,104799
5,6973,0,117147
2,1063,0,103015
1,3529,0,108337
4,771,0,107035
1,8913,0,110816
1,3653,0,114479
5,3320,0,117418
1,7328,1,111996
3,7454,0,119763
2,8825,1,107157
2,5387,0,113107
5,1550,0,104482
2,381,0,100613
5,4245,1,118127
1,11761,0,116126
5,1746,1,102169
5,8227,0,105166
3,3186,1,118376
5,11388,1,118709
5,11540,1,107480
3,3772,1,106402
5,11929,0,116070
2,6789,1,110279
2,4373,1,109183
4,5191,0,102391
1,9839,0,101227
5,7616,0,106696
1,6864,0,110858
2,765,0,111470
5,7891,1,118480
3,11832,0,107195
3,1022,1,104229
2,8867,1,119761
5,10164,0,106224
5,9103,1,113142
5,7037,0,109837
4,2377,1,108382
3,121,0,118638
2,9663,1,113681
4,1285,0,108020
4,5356,0,104207
1,8845,0,117141
1,10373,0,108277
1,2442,1,101073
3,3501,1,102817
1,10,1,106837
3,5896,1,108015
3,1861,0,109830
2,9981,0,108225
3,11629,0,111514
3,2065,0,116548
3,9861,1,115908
1,565,1,109447
1,2304,0,104549
5,2802,1,112651
4,4068,0,106625
5,2547,0,116719
1,5764,1,105899
5,4226,0,113189
4,4477,1,112864
2,5277,1,103055
2,9704,0,102211
4,629,1,119994
5,9867,1,102309
1,5128,0,112444
2,2244,0,109775
2,855,0,102496
3,9342,0,109402
5,7135,1,110514
4,9846,1,107515
4,1968,1,110124
2,7463,1,101912
5,6899,1,111485
5,9308,0,112129
5,1972,0,112635
4,543,1,113535
1,314,1,105712
4,5628,0,115902
2,2000,0,107908
1,11577,1,112948
2,4282,1,115415
5,11079,0,111142
4,9971,1,107007
4,5565,0,113838
4,7327,1,119146
4,1779,0,101843
2,4449,0,102033
3,8604,0,114844
4,6641,0,107787
2,7107,1,105411
1,6465,0,105804
2,1219,0,100522
3,342,1,116966
5,8628,1,108732
4,8844,1,112149
1,11346,1,104382
1,1720,0,103605
4,7447,1,115119
5,1598,1,109745
1,93,1,112501
4,11064,1,107165
2,11672,0,109528
3,10942,1,110753
1,4722,1,109959
3,7012,0,110160
3,8537,0,116668
3,4106,1,107786
2,8794,1,111582
3,4542,0,111405
3,6166,0,113605
2,3011,0,119725
4,4690,1,116944
3,2734,1,104856
2,7735,0,118724
2,11468,1,101091
5,3906,1,107774
1,9644,0,110132
1,2047,0,119670
5,4157,1,118328
4,7347,0,107192
3,10863,0,100926
4,7305,0,102781
2,10155,0,107225
2,5168,1,100601
2,9271,0,109182
3,9641,1,114569
2,601,1,107652
3,2577,1,119884
3,5089,1,116030
3,8686,1,115545
3,10082,1,116570
3,11163,1,112765
4,7146,0,111558
4,6111,1,111746
2,3017,0,108317
2,11635,0,115527
3,9667,1,102146
3,6918,0,105500
5,6209,0,102755
5,7178,0,114694
3,463,1,102255
2,11402,0,116995
4,4271,0,117834
5,8592,1,112559
3,111,1,109346
2,5428,0,103131
5,6172,1,115157
5,471,0,104697
1,9653,1,102886
2,10128,0,100819
3,10844,0,115479
5,9360,1,111896
1,9191,0,116601
1,2684,1,107541
1,4280,1,118872
5,2663,1,106435
3,7233,0,115255
5,6561,1,108050
5,10273,0,112992
2,6991,0,113656
2,3549,0,119009
4,2852,0,119624
2,2701,0,100047
3,5748,1,100853
3,2518,0,106494
2,5864,1,101379
1,7488,0,110300
2,5422,0,102919
2,743,1,100299
1,2957,1,112023
2,5715,0,107547
2,10012,0,104859
1,8225,0,113997
1,3375,0,114275
4,7810,1,114486
1,5724,0,106635
5,4442,1,112987
4,9097,0,102465
5,2102,0,117160
4,9031,0,112519
2,8367,0,110070
1,10323,0,115864
5,560,0,104307
3,7166,0,108863
4,2592,0,107648
5,6257,1,110242
4,7437,0,113362
2,10651,1,118243
3,8487,0,115824
3,2856,1,112693
4,7989,1,118819
2,5734,1,100839
1,9759,0,115229
3,11390,1,113946
4,5048,0,114628
4,3513,1,110962
4,9950,1,113360
5,7984,0,106788
3,5029,1,119316
2,2904,0,105144
5,9664,1,113476
2,7964,0,116835
5,4155,1,111552
2,9157,1,119160
5,11431,0,100625
1,10634,0,100678
5,7384,0,115701
2,6512,0,114948
5,11454,1,101887
4,5848,0,112290
4,10208,0,115891
4,9847,1,116125
1,1333,1,112915
1,1283,1,117151
1,9074,1,114779
4,7161,1,114214
5,10103,1,108015
1,1186,0,109408
2,8120,0,101808
4,2734,1,104333
4,4969,0,113080
1,5119,0,114408
5,11365,0,116910
3,3612,1,106362
1,11977,1,106600
5,9899,1,104825
5,2551,1,117875
5,9827,1,109381
5,9807,0,107084
3,1552,1,104029
4,6207,1,115072
1,10767,0,112075
5,2794,0,117538
1,6672,1,105482
5,4798,0,116127
4,4980,0,114431
4,1382,1,102987
2,9375,1,107358
3,8114,1,102018
4,5322,0,112931
4,10747,1,106503
4,3538,0,106594
4,7287,1,118731
4,7462,0,110592
1,5630,0,113063
3,8801,0,109267
3,10710,1,100746
1,4631,1,104750
3,8049,1,101982
4,4803,1,115588
2,4132,1,114952
4,8914,0,116643
5,9407,1,109677
4,8830,1,111936
3,8504,0,106470
2,898,1,111382
2,7742,0,106482
3,7094,0,112597
3,8937,1,110524
3,4110,0,108855
2,2768,0,111727
5,4157,1,104194
2,10640,0,114144
4,3212,0,107361
3,6469,0,117940
5,8582,0,104644
1,9494,1,117446
2,5821,0,114070
1,7419,1,105456
1,8938,1,107386
2,6222,0,108005
1,278,0,111988
3,7342,0,116906
3,11435,0,101925
5,9265,0,114456
2,10412,1,108959
1,10684,1,106893
2,3352,0,107235
5,3418,1,103413
5,1706,1,110068
3,4149,1,100220
1,6836,1,102179
5,3772,1,111344
5,9044,0,111571
2,10551,1,101901
1,11573,0,119436
2,557,0,118077
5,4234,0,102767
5,11688,1,118375
1,10544,1,118139
2,7831,0,110001
1,3536,1,113955
5,6554,0,105090
2,1716,1,118112
3,3546,0,113058
5,10043,0,101838
5,5562,0,118481
4,2054,1,101918
3,5172,0,103011
2,4081,0,115178
5,539,0,114296
2,10515,1,109480
3,9542,1,111249
2,4357,1,117259
3,5303,1,109706
2,8209,1,107669
4,5318,0,101096
2,3267,1,100683
1,5384,0,119821
2,11689,0,118128
2,597,0,106717
4,11461,1,112283
1,712,0,110226
1,6929,0,104060
2,8227,1,108812
1,4247,1,111280
4,6727,1,106288
2,6638,1,110187
4,9755,1,111951
5,6890,1,116591
1,7749,1,100671
1,2668,0,102261
1,11419,1,112764
5,428,0,106693
1,6751,0,116043
5,6061,0,107059
4,1590,1,114476
1,194,1,106580
1,3388,0,100964
1,9518,0,115366
5,2499,1,100186
5,7129,0,113663
2,9573,1,100814
4,11256,1,103018
3,7538,0,115513
4,9709,1,114293
3,5459,0,104572
2,5462,0,116739
1,11806,1,118832
2,5137,1,100676
1,3460,1,107246
2,4693,0,100806
3,680,0,106332
2,6966,1,115688
2,7199,1,103036
3,10998,1,104472
2,3043,1,112286
4,5097,0,103819
3,2180,1,118709
5,8921,1,109310
3,5138,0,110093
4,9267,1,119005
2,11818,0,109320
3,10784,0,105337
3,4576,0,104036
4,7926,0,100035
1,6982,0,117971
1,6299,1,111602
3,1539,0,116272
4,6880,0,101886
4,11764,1,116500
5,588,0,109738
1,7291,0,116568
3,8776,0,103385
3,7535,1,103234
3,11863,0,107192
2,1562,1,106490
3,2201,0,111975
3,2113,0,117805
3,3722,0,117719
5,10459,1,105422
1,11306,1,111793
5,2830,0,112590
5,5283,0,106729
4,11423,0,108090
5,10828,0,115762
1,3939,0,119169
4,3795,1,111838
3,9092,0,102661
3,2724,0,111616
2,334,0,115335
3,471,1,101369
3,594,1,100197
1,3718,1,101626
2,4738,1,107668
4,2214,1,118271
2,2715,0,119527
5,1309,1,119285
2,5338,0,119957
4,11657,1,111259
1,1986,1,117110
4,4460,0,107642
5,10505,1,109901
5,11078,1,101215
4,2621,0,117584
4,11655,1,100973
3,11173,0,114687
5,2775,1,114767
3,6112,0,103052
1,10396,1,109866
5,6527,1,102556
2,6398,0,115417
3,2672,0,113699
4,4350,1,110950
5,3242,0,106310
1,5264,1,100671
5,9712,0,108112
2,11135,0,119551
5,1558,0,103513
2,2311,0,100343
3,3514,1,111648
4,5260,1,102843
3,626,1,104521
3,2510,1,111499
2,2256,0,108587
1,6779,0,100582
5,11174,1,107797
1,6840,1,100911
5,7000,0,116713
1,9104,0,109427
4,1177,0,100247
2,1821,0,100816
2,1853,0,113548
1,1117,0,107651
5,6057,0,105705
3,151,1,115078
4,10802,0,110686
4,9588,1,110790
2,4610,1,102571
5,9962,0,106733
1,9820,0,117128
3,1573,0,117974
5,8539,0,118910
3,5591,0,118827
4,5573,1,119064
3,7805,0,111474
2,6802,1,102884
4,3828,1,119771
5,4460,0,114138
5,8722,0,102903
4,7235,1,108237
1,11282,1,110423
2,11384,1,111422
5,11374,1,109179
4,10018,1,104643
4,10006,1,104403
1,583,0,117204
1,6804,0,116039
3,2752,1,111438
1,7371,1,118365
4,3760,1,107022
4,11226,1,102480
1,8199,1,116838
4,5994,0,107706
2,2317,1,111590
1,4502,1,109302
1,3325,0,117954
4,5935,0,110212
5,9236,0,118237
4,11286,1,116485
1,2571,0,110871
1,10070,0,109568
4,353,1,111997
5,4404,0,112917
3,5054,0,102660
5,5778,1,102120
1,3366,0,115479
4,456,1,102652
5,7543,0,114037
3,2166,0,108210
2,11928,0,109015
1,7578,0,104979
2,2604,1,103001
4,1163,1,115404
1,11948,1,115906
4,10382,0,116139
1,2377,0,107964
4,154,0,115882
2,89,1,110046
2,1099,0,117661
1,3088,0,101905
3,7404,1,110629
5,4284,1,114965
3,10344,1,118690
1,5445,0,110701
2,11902,1,107091
1,1148,0,108991
4,2622,0,109176
4,9422,1,111996
2,9152,0,114501
2,2689,0,108687
3,1863,1,115326
4,1665,0,116092
1,583,1,102880
2,7012,1,106587
2,9820,0,113612
3,10898,0,108769
1,9445,0,112885
5,10858,0,101676
1,3137,1,113828
5,771,1,113328
2,9806,1,114299
4,11967,1,113403
3,10666,0,112541
1,6841,1,111545
4,9125,1,114200
4,6550,0,114069
2,3409,0,118290
4,11416,0,109411
1,9009,1,112071
3,10324,1,119972
3,2659,1,102642
5,508,0,104212
5,9731,1,117046
4,6521,1,115626
1,6007,0,119140
4,6207,0,112133
2,6632,1,117056
1,2163,1,111438
4,6387,1,107896
1,5801,1,103679
2,11170,0,114900
3,605,0,112864
2,5084,0,118913
5,8668,1,103638
1,940,1,107897
1,9571,0,104783
2,224,1,117173
4,5747,1,103066
5,3552,0,110890
1,6431,1,103930
1,7522,0,102203
2,633,1,108757
3,4327,0,106003
5,6057,0,101052
2,11880,0,109139
1,557,1,104234
3,3584,0,100112
3,6993,1,102633
3,9872,1,101823
3,11841,1,106081
4,7641,0,119492
5,3120,1,111810
1,2370,1,101780
2,9270,0,107965
1,1151,1,119189
5,2847,0,102374
2,447,0,100976
4,1720,1,107209
2,5490,0,113787
5,5972,1,109359
2,5657,0,108202
2,11273,0,117287
4,1880,0,106439
2,570,0,118796
5,11045,0,101664
1,10406,0,115956
2,1490,1,111407
5,921,1,108453
5,7145,0,102604
2,9520,0,115550
2,1673,1,105882
4,4006,0,119443
4,6532,0,102200
4,2603,0,118773
2,8046,0,114787
1,5971,0,107381
1,10609,0,107521
4,9342,1,108655
5,10571,0,105959
1,3338,0,112868
5,10955,0,100766
1,3650,1,110315
1,9802,1,115265
1,2993,0,112417
3,10371,0,115464
5,9657,1,118644
5,9331,1,104339
3,4446,1,113560
5,10377,0,106083
3,1065,1,103881
2,122,1,113077
4,3230,0,113345
2,5936,1,109940
1,5481,0,106769
4,2701,0,118267
1,1359,1,115179
5,1214,0,118988
4,11776,1,101382
4,7210,1,104618
3,8319,1,119344
4,9978,0,111445
3,6705,1,101586
2,2280,1,117401
3,10740,1,108423
1,4911,0,119939
3,2838,0,104932
4,9649,0,119694
4,9031,0,111812
2,8705,0,110234
4,780,1,117698
2,6293,0,103569
3,11438,1,113813
2,3638,1,106982
2,1608,1,102660
2,5450,1,113974
5,10657,0,102760
3,2196,0,108257
2,2141,1,110342
1,2068,1,103243
1,10830,1,104502
2,3043,1,106739
4,4275,0,114809
4,150,0,111621
5,10939,1,100873
3,2869,1,115754
5,243,1,115693
1,6168,0,103558
1,9930,1,115282
1,2491,0,104030
4,9357,1,115584
5,7897,0,107792
5,9645,0,101754
5,5933,1,113335
4,9928,1,106220
1,3247,0,109501
4,7703,0,100483
4,2373,1,106172
2,3031,1,112499
3,2133,1,105101
3,7893,1,101802
3,7218,1,116009
4,1339,0,107390
1,7602,1,113592
5,6655,0,101334
4,35,1,113911
3,11959,0,114777
4,7976,0,109634
4,5516,1,113898
2,6558,1,105693
4,6207,0,104199
4,2995,1,102197
4,3648,0,118432
4,2544,0,113563
5,6718,0,101646
2,4804,0,119350
3,10924,0,107803
3,10822,0,109501
4,3872,0,109586
5,1355,0,118303
1,3763,1,116109
2,7132,0,112171
2,6786,1,111723
1,3361,1,114379
2,11808,1,106784
5,4254,0,117652
4,10014,0,105915
1,3973,0,107673
2,7224,0,111355
3,2303,0,112710
1,6764,0,106271
4,243,0,114788
5,255,1,102739
2,11659,1,101531
5,9287,0,108165
1,676,1,117401
1,1099,1,119891
2,2421,1,119145
2,9620,1,109634
2,2054,0,110567
5,4319,1,110512
5,2100,0,105732
3,9525,1,101071
4,1085,0,118261
4,6805,1,108886
1,2168,0,112744
2,11389,0,114335
5,7619,1,100440
1,11538,1,102162
4,2678,1,106710
1,8157,1,119813
3,5369,0,110847
3,10590,0,119096
5,3269,1,100553
1,11103,0,106943
3,4631,1,118907
4,10944,1,101401
5,10649,0,108778
3,10307,0,117800
5,8057,1,102064
5,5844,0,114017
4,3486,1,102932
1,2333,1,105709
5,3285,0,101230
3,10480,1,104048
4,3278,1,106082
4,6730,1,115800
2,4750,1,114535
2,6614,1,111805
4,5711,0,106632
2,9709,1,107116
4,2422,0,103675
1,5960,1,118955
2,494,0,103202
4,11825,0,108795
3,201,0,113797
1,8006,1,101919
1,2884,1,115644
4,3527,0,115556
1,4678,1,105487
5,9102,0,116569
1,2758,0,103764
3,10559,1,107566
3,8916,0,105116
5,3144,0,114737
5,5480,0,115969
3,10028,0,104619
3,11228,0,108405
5,6788,0,111215
1,5532,0,100783
4,5367,1,106096
4,2115,1,118562
3,1622,1,114465
5,8130,0,109594
4,2810,0,100181
3,4504,1,102277
2,139,0,118041
3,8564,0,116655
3,9988,1,112460
5,2290,1,100169
4,1833,0,113142
2,9350,1,100539
5,1618,0,102926
2,6514,1,117105
1,11245,1,101320
3,9773,0,100665
5,7273,0,109478
1,1088,1,106104
2,4753,0,108573
5,6408,0,117185
4,3588,0,115161
2,7428,1,106635
3,11771,1,102198
4,5240,0,103972
4,9841,1,116051
5,8612,1,111436
2,6488,1,105410
5,27,1,113607
2,11756,1,100290
5,2925,1,117674
1,1862,1,101683
3,10080,0,118581
4,10810,1,107315
5,1720,0,116024
5,6434,0,100290
5,2,1,110031
4,9900,1,110695
3,1844,1,110649
5,6531,1,110617
3,4854,1,107622
4,1473,0,114478
4,2547,0,117024
4,4191,1,102504
3,1603,1,118324
2,2053,1,110791
1,4648,0,109663
3,3515,0,112638
5,8621,0,112691
1,7377,0,107237
1,4893,0,110216
5,8032,0,103092
4,11140,0,105835
4,10506,1,107306
3,1020,1,114187
1,3327,1,106317
1,1327,0,107201
2,11125,1,108398
1,1779,1,103673
2,4879,1,116989
3,7739,0,108894
2,3214,0,109789
3,8449,0,119459
2,3347,1,101422
3,10990,1,100724
4,3003,0,101373
1,2891,0,102192
4,4046,0,105657
2,2395,0,108240
4,6954,1,110795
4,10852,0,112116
3,771,1,115354
5,415,1,113328
5,9036,0,113625
4,8922,1,100667
1,11953,0,112821
5,4023,0,118041
4,7051,0,106387
1,6824,0,101348
3,2326,0,116441
4,1880,0,115545
3,11972,1,102261
3,9736,1,110167
3,1405,1,115827
2,6966,1,118828
3,5323,0,101246
4,11958,1,112850
2,6707,0,103274
5,1514,0,108275
4,10472,0,114551
1,3568,0,100972
4,6534,1,106367
2,866,1,110333
4,3966,1,104408
2,4644,0,119447
5,9733,1,117514
5,8717,1,119217
4,1654,0,117320
4,10137,0,112382
3,9417,1,103695
3,424,1,115400
4,11072,1,111158
3,2353,1,111502
5,3572,0,107697
5,10622,1,107728
5,10202,1,107476
3,4859,0,104834
2,5981,0,102216
2,4590,1,108476
4,6997,1,114635
4,66,0,108142
1,7382,1,114402
1,2819,1,104891
4,2117,1,111455
4,4946,1,104660
4,6897,0,116537
2,5502,1,111405
4,6532,0,105584
2,610,1,110751
3,89,0,117507
2,5242,0,108782
5,10952,0,117716
2,6239,1,119955
1,5040,1,107177
5,1197,1,101696
4,9544,1,117686
3,4301,1,118576
1,440,1,115390
5,10562,1,110636
1,3208,1,118100
1,3899,1,109801
4,6402,1,111444
4,9904,0,109832
2,1126,1,118247
4,8471,1,107625
2,3999,1,107743
3,11697,0,105834
1,189,1,114969
1,1998,1,118964
3,11177,0,106566
2,2698,1,106687
4,974,1,118716
4,6896,0,117529
4,1525,0,107327
5,1067,1,105620
4,2181,0,104342
5,2974,1,113962
5,8920,0,113341
1,6411,1,117334
1,3004,1,101425
2,712,0,119962
3,395,0,113716
5,11777,1,115458
1,8621,1,115683
2,2117,0,102769
5,4207,1,119541
3,4606,1,118478
5,9526,0,112162
3,2797,1,115364
2,281,1,102680
3,7717,1,113522
3,9128,1,119707
4,8775,1,103168
2,2428,0,118849
3,1378,1,113133
2,6647,1,117844
2,8614,1,100955
3,2541,0,105348
1,2550,1,100825
5,11860,0,104715
4,11086,1,114781
4,6357,1,102816
3,1360,0,113529
3,8581,1,113522
4,7937,1,110417
3,7487,0,108118
2,8304,1,104910
2,11035,0,114508
4,9197,1,109496
4,7528,1,104613
4,3164,0,100751
4,10246,1,111436
2,786,0,118087
5,2513,1,117427
4,10506,1,101355
5,6649,1,119181
3,2630,0,116669
4,10910,0,117620
5,10271,0,112380
1,4485,1,102711
2,2028,0,102724
3,7350,0,100341
5,8325,1,113231
5,11628,0,108876
2,1286,0,112963
1,7625,0,105935
2,9531,1,112763
5,1652,1,118613
1,530,0,115824
2,11098,0,103789
2,7124,0,103351
2,107,0,113938
1,3292,0,113435
3,8143,0,104920
3,1193,0,107267
1,6770,0,112283
4,6177,0,101343
1,7140,0,112766
2,3936,1,102683
3,9269,1,100121
5,5719,0,115593
5,11478,1,113898
5,4702,1,116260
3,4727,1,116281
3,7419,0,110084
2,1064,1,119570
2,1489,1,109924
3,5281,0,101082
3,3767,0,114883
5,10978,0,108197
2,7715,1,107700
3,4159,1,118568
2,8515,0,116679
2,6154,1,110996
4,1178,0,116232
3,2335,1,113649
5,406,0,116255
3,26,1,105230
5,1047,1,107054
1,3230,1,109803
1,5369,0,108621
2,3525,0,104315
3,1547,0,107830
1,6203,0,103655
2,11072,0,110633
2,2740,0,119351
3,2153,1,106970
2,6277,1,109837
4,1278,0,105354
3,3996,1,104633
5,8210,0,106922
5,80,1,110810
1,6573,1,107336
4,7520,0,115647
2,7779,1,100914
1,3372,0,117763
3,261,1,105187
3,2875,0,105434
1,298,1,114991
1,9854,1,108526
5,1087,1,119336
4,2376,0,113201
1,3375,1,104925
5,11953,0,105456
2,11883,0,114867
3,10569,1,107095
4,8119,0,107450
3,1939,1,109352
1,4136,0,116187
1,7096,0,113385
3,6157,0,118061
2,9768,1,100499
4,2,0,110152
1,5421,1,118191
1,2636,0,105095
1,2266,1,104852
2,1549,0,112437
2,6901,0,115520
2,8015,0,107142
2,1177,1,105854
4,10842,0,104330
3,11268,1,109060
1,6230,1,108747
2,7270,1,103411
5,10441,0,114511
5,1581,1,106363
4,2762,0,115256
4,4443,0,101178
3,5083,1,114431
1,9347,1,119462
5,10733,1,103001
3,5813,1,112211
4,3227,1,105489
4,2621,0,107998
2,8386,0,101536
3,1752,1,115553
4,7108,0,105936
1,7670,0,106461
3,5619,1,113959
4,10981,0,114720
5,4042,1,111023
2,10242,1,119441
4,7425,1,111527
2,11539,0,109103
1,6023,1,101843
3,9565,1,118113
2,4519,1,102115
4,2281,0,118090
3,8115,0,106965
3,5279,0,104459
4,5643,0,109331
1,2344,1,103640
4,8300,0,116378
5,1711,0,107482
4,4556,1,117209
4,2951,1,103118
5,1854,1,119441
3,4316,0,106317
2,1668,0,101186
3,10345,0,113376
1,8665,1,108216
5,4677,0,101071
5,7786,0,101337
1,11708,1,102229
4,409,1,113767
3,4088,1,108088
5,4856,0,108122
5,4107,1,119068
3,703,1,110806
4,9383,1,113289
2,7661,0,117601
4,2106,0,117456
3,3398,1,119034
4,573,1,106497
4,8551,1,107741
3,7917,1,105586
3,1246,0,113571
2,11308,1,105365
5,43,0,114480
3,8236,0,105475
4,523,1,100857
4,687,1,109599
1,6923,1,110860
3,2840,1,110146
4,7130,0,102156
5,11171,0,112383
4,2402,1,106421
5,5496,1,109805
5,8674,0,111116
5,7848,0,113297
2,5052,1,107310
4,8908,1,103237
4,3556,0,101966
4,11777,1,111499
2,6748,1,112322
1,233,0,101760
1,10832,1,117357
3,2190,1,118845
1,1179,0,104305
3,10769,0,119449
1,10994,0,103850
3,3440,1,113576
4,8466,0,109409
2,8976,1,107602
3,6001,0,112074
5,9017,0,119620
1,1862,1,107372
3,9871,1,100289
4,11448,1,103623
3,9080,1,112537
2,2296,1,103871
3,2863,1,114670
2,3858,0,100345
2,9372,1,116725
2,11489,0,118280
2,868,1,108523
3,1445,0,104764
3,1646,1,109713
1,10511,1,114495
1,426,0,118665
5,7753,1,103963
5,7988,1,115245
4,10487,1,117305
2,9746,0,107001
5,6498,0,111189
2,2987,1,119961
1,9253,1,105100
4,2902,0,105781
4,11654,1,105625
3,342,1,114808
1,1557,0,110038
4,4623,1,119612
3,3864,0,110828
4,7250,0,113753
1,5376,0,109946
2,465,1,101227
4,9633,1,105297
4,5530,0,112237
1,4718,0,117145
2,11839,1,107287
1,11701,1,114398
1,2622,1,119427
5,10425,1,112804
5,3624,0,102867
2,5033,0,115206
2,1157,1,103139
2,4992,1,110198
3,8789,1,100754
4,2669,1,100453
2,6619,0,102292
1,5903,0,110823
3,8116,0,113570
3,1128,0,108232
1,4643,0,104287
3,786,1,110220
2,6488,1,112176
5,7166,1,103307
3,8527,0,108266
3,799,1,111024
4,6136,0,114995
2,9682,1,104765
3,4711,1,107124
1,9589,0,116145
1,10585,1,101203
3,4514,1,113818
5,10569,1,110627
3,9436,0,112059
4,2552,1,119711
3,7007,1,103919
3,2657,0,105745
2,1592,0,107395
5,1917,0,101477
4,2170,1,106015
2,3787,0,108959
3,173,1,100067
2,3414,1,119172
3,7148,1,102997
3,2190,1,114308
3,8755,1,108034
1,6063,1,117005
3,794,0,114151
3,11787,1,106243
1,11031,1,114912
5,9320,0,109355
4,9777,0,111442
3,5509,0,116038
3,6948,1,112114
4,5415,0,100016
2,11217,0,107670
3,10964,0,117634
1,3889,0,108911
5,8449,1,106018
1,4068,1,104160
2,1921,0,111454
5,8336,0,112114
1,3662,1,109050
5,6870,1,105938
3,440,1,107033
5,1927,1,108629
2,7777,0,115024
2,6959,0,113768
5,4780,1,113795
1,8692,0,101543
3,3138,1,103954
2,3246,0,105227
5,5637,0,104585
3,978,0,115847
1,2655,1,105226
3,2690,1,113048
1,11044,1,100241
2,1983,1,106029
1,6607,1,108746
2,1537,1,107343
3,2728,0,100791
1,7029,0,104372
3,5901,1,103948
5,11808,1,116527
5,11973,1,114204
1,5133,1,113627
5,8105,1,117855
3,9611,1,110718
4,9077,1,107482
5,6206,0,102774
4,11053,1,109017
1,2609,1,105706
1,610,0,107586
5,6795,1,109927
3,2304,0,108186
1,6710,1,110616
5,6315,1,107827
3,8363,0,112217
1,62,0,103868
1,8385,1,118893
5,1747,0,116563
3,5044,0,117621
1,7542,1,108179
3,7534,0,108479
5,7836,0,105015
3,2676,1,106739
1,9310,1,107882
3,3313,1,100809
5,11392,1,114976
2,2259,0,111820
3,2103,1,106086
4,2404,1,103332
1,9858,0,111707
4,428,0,101471
2,3797,0,118929
4,7479,1,117087
3,558,0,117443
5,9251,0,107670
1,9915,1,108625
3,850,1,107396
2,11043,1,106603
2,5844,0,101313
2,5152,0,116046
4,7511,1,114178
2,5373,1,112836
3,9720,0,102055
2,2689,1,113295
1,2761,1,104684
2,3322,1,116895
1,5357,1,117928
1,408,1,118091
3,7381,0,107255
3,2680,1,105469
5,9492,0,118200
4,1799,0,104307
5,3204,0,117117
5,4783,0,111971
5,4701,1,107670
2,5596,1,110836
2,11266,1,112810
2,2897,1,108955
1,11799,0,115451
5,5588,0,100248
5,5128,1,100374
2,4136,1,117578
5,7396,1,110440
1,8573,1,117957
1,7573,0,116165
2,7786,0,108777
1,4135,1,104291
2,6123,1,116849
4,5471,1,116899
2,931,1,103871
2,8810,1,108299
1,5158,1,107620
3,10189,1,117000
2,9373,1,112768
2,1642,0,113162
1,988,1,111913
2,4201,0,119564
4,11235,1,103360
1,9394,0,108125
1,8484,1,110499
1,10727,1,111529
2,87,0,116196
1,3848,0,103516
1,2029,0,116627
3,2896,0,116373
1,6220,1,105702
3,7889,0,106753
4,9462,1,117527
4,577,0,116712
1,3520,0,109517
2,4578,1,119855
3,4798,0,100703
3,3101,1,105757
1,7188,0,112884
2,9301,1,111823
3,9184,0,110950
2,7821,1,112013
2,8801,0,103378
5,8035,0,118205
4,9128,0,110767
1,5203,0,114864
4,8433,0,110836
